AmeBot5,"RT @dechartgames: Our Official Schedule w/ timezones is now our https://t.co/hEXZWQ4oxg offline image.  

We've added a countdown below the…",2019-11-22 20:52:23,0,3,"Detroit, MI"
emjayswatson,"RT @dechartgames: Our Official Schedule w/ timezones is now our https://t.co/hEXZWQ4oxg offline image.  

We've added a countdown below the…",2019-11-22 20:51:53,0,3,dutchland
jason_houn,"RT @DONTNOD_Ent: #LifeisStrange2 Episode 5 'Wolves' will release December 3rd, 2019!

Art by @edouardcaplain 🐺 https://t.co/wWas5kHudc",2019-11-22 20:49:39,0,107,"Utica, NY"
TrooperXY,"RT @dechartgames: Our Official Schedule w/ timezones is now our https://t.co/hEXZWQ4oxg offline image.  

We've added a countdown below the…",2019-11-22 20:49:28,0,3,Deutschland
Haneen_AlHarbi8,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:49:00,0,94,🇸🇦
Chibiusa_Mia,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:48:31,0,94,
johnobando3,"RT @loreniitta90: Lograremos hacer que Daniel abra los ojos y quiera venir con nosotros? Final del penúltimo episodio de #LifeIsStrange2
RT…",2019-11-22 20:48:27,0,7,
gaypoetsocietys,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:47:43,0,94,he/him
Jhasegawa25,"RT @Moerph95: Literally the #JourneysEnd 

#LifeisStrange2 https://t.co/nEsHbVbtqI",2019-11-22 20:46:04,0,92,
J2RoL,"RT @Moerph95: Literally the #JourneysEnd 

#LifeisStrange2 https://t.co/nEsHbVbtqI",2019-11-22 20:41:48,0,92,"Ciudad de Panamá, Panamá"
beagle_girl27,RT @tapperemma1: ”I want to make something later today”. I did a #DechartGames bracelet and it turn out pretty good. Whenever i need a bit…,2019-11-22 20:41:15,0,8,Jericho 🤠
EliasStories,"RT @DONTNOD_Ent: #LifeisStrange2 Episode 5 'Wolves' will release December 3rd, 2019!

Art by @edouardcaplain 🐺 https://t.co/wWas5kHudc",2019-11-22 20:40:48,0,107,
Connorarmyfran1,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:38:47,0,94,
Itisadreams,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:37:52,0,94,in Connor's Arms 
Sorrelspiral,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:37:24,0,94,"Here, there and everywhere."
GDog_009,"RT @Moerph95: Literally the #JourneysEnd 

#LifeisStrange2 https://t.co/nEsHbVbtqI",2019-11-22 20:36:40,0,92,Deep Fried Turkey
ccm2000,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:36:29,0,94,Hook 'em Horns!!! 🐂🤘
DaemonHex65,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:36:15,0,94,United Kingdom
Detective_RJ_,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:34:29,0,94,England
Appu123y,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:34:28,0,94,
ShameekaRichar1,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:33:05,0,94,
LizInACan,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:32:22,0,94,"Indianapolis, IN"
nirnelena,"RT @Moerph95: Literally the #JourneysEnd 

#LifeisStrange2 https://t.co/nEsHbVbtqI",2019-11-22 20:29:48,0,92,at delena's wedding
dechartgames,"Our Official Schedule w/ timezones is now our https://t.co/hEXZWQ4oxg offline image.  

We've added a countdown bel… https://t.co/oO4uH3P5IQ",2019-11-22 20:29:02,20,3,"Los Angeles, CA"
_GalaxyMermaid_,Hora de jugar el capítulo 4 de #LifeIsStrange2 con mi baby!💚 https://t.co/p8lgY5MnsT,2019-11-22 20:28:35,3,0,
SimplyAnnesia,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:27:23,0,94,Jericho | She/Her | 💖💜💙
ClickPlay2Panic,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:26:27,0,94,
suzuchanlawliet,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:23:46,0,94,
BlackCatPlays,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:22:30,0,94,"Bristol, England"
MikozenMiko,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:21:42,0,94,
IndreJanusausk,RT @tapperemma1: ”I want to make something later today”. I did a #DechartGames bracelet and it turn out pretty good. Whenever i need a bit…,2019-11-22 20:21:31,0,8,"Lithuania, Kaunas"
niuxuu,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:18:34,0,94,he/they🌙
WaterGames7,Hab grade etwas zu #LifeisStrange2  Episode 5 gesehen und bin jetzt noch mehr hyped. Kann es jetzt bitte endlich der 3.12. Sein? xd,2019-11-22 20:18:02,2,0,
EncryptedPrphcy,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:17:00,0,94,
thegregstor,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:16:41,0,94,"East Midlands, England"
TearStainedAsh,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:16:37,0,94,USA
veshmewmew,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:15:59,0,94,España
zendechart,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:15:21,0,94,they/them
SenpaiAoi,"RT @DONTNOD_Ent: #LifeisStrange2 Episode 5 'Wolves' will release December 3rd, 2019!

Art by @edouardcaplain 🐺 https://t.co/wWas5kHudc",2019-11-22 20:14:59,0,107,Deutschland
UltraRadGMan2,"RT @Moerph95: Literally the #JourneysEnd 

#LifeisStrange2 https://t.co/nEsHbVbtqI",2019-11-22 20:14:49,0,92,Tommy’s Dam
allonsy292,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:14:31,0,94,Dorset
camtoniac,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:12:06,0,94,Belfast
cyberpunknoire,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:11:35,0,94,United States
jenna_jenna233,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:11:16,0,94,
IndreJanusausk,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:10:39,0,94,"Lithuania, Kaunas"
herasalani,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:10:02,0,94,Deutschland
MisterM_f,"RT @Moerph95: Literally the #JourneysEnd 

#LifeisStrange2 https://t.co/nEsHbVbtqI",2019-11-22 20:09:41,0,92,MT
caityro,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:09:12,0,94,
BenBh98,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:08:15,0,94,"Shawnee, KS"
Helga_Okami,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:08:04,0,94,Crna Gora
shaunamolloyyy,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:07:36,0,94,"Dublin City, Ireland"
Lord_of_the_Fog,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:07:21,0,94,"Missouri, USA"
nataliedeakin,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:05:52,0,94,England
Shronnor,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:05:46,0,94,
RandomPlanet17,"RT @Moerph95: Literally the #JourneysEnd 

#LifeisStrange2 https://t.co/nEsHbVbtqI",2019-11-22 20:05:02,0,92,Galar
dame_deviant,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:04:27,0,94,"Aberdeen, Scotland"
fairlyparker,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:04:12,0,94, g g i t b m r l y e
AzariaLaw98,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:04:11,0,94,"Ohio, USA"
dumbitchboy,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:04:02,0,94,
faylennoxx1,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:03:58,0,94,
_molloe_,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:03:49,0,94,shrek's swamp
psaobrien,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:03:17,0,94,🇺🇸🇯🇵
cohanspolaroid,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:03:13,0,94,south africa
ashleypixie5,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:03:06,0,94,The Hills Of Tennessee🎸🍬
AllisonAngel_,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:55,0,94,Twitch.tv/DechartGames
nestor0326,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:48,0,94,"Puerto Rico, USA"
FlyingGabriela,"RT @Moerph95: Literally the #JourneysEnd 

#LifeisStrange2 https://t.co/nEsHbVbtqI",2019-11-22 20:02:45,0,92,• She/Her • [ESP/ENG] •
ginapeloux,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:37,0,94,"Nordrhein-Westfalen, Deutschla"
acapellaArisen,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:35,0,94,They/Them
tapperemma1,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:23,0,94,"Växjö, Sverige"
Andre0L2,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:17,0,94,
QouGanD,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:15,0,94,"Ágasegyháza, Magyarország"
Sal12642543,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:14,0,94,
adorkable_anna5,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:11,0,94,
sonyababygirl_,"RT @BryanDechart: ⭕️LIVE in 2 Hours⭕️ #JediFallenOrder 

&lt; RT to INVITE! &gt;

Our Official Schedule w/ timezones is now our https://t.co/HL4I…",2019-11-22 20:02:07,0,94,Eden Club or Twitch
